0 1 2
1496 3 85
1497 4 3
1498 8 3
1499 27 18
1500 13 3
1501 18 27
1502 19 57
1503 19 93
1504 113 64
1505 17 3
1506 66 3
1507 83 63
1508 22 2
1509 12 96
1510 2 22
1511 66 24
1512 31 14
1513 31 14
1514 31 63
1514 31 42
1515 12 72
1515 12 15
1516 54 15
1517 15 54
1518 72 12
1519 53 50
1520 13 3
1521 15 12
1522 53 70
1523 72 15
1523 72 12
1523 72 71
1523 72 73
1523 72 5
1523 72 117
1523 72 74
1524 93 84
1525 68 3
1526 72 73
1526 72 74
1527 72 12
1527 72 71
1527 72 73
1527 72 5
1527 72 117
1527 72 74
1527 72 15
1528 17 15
1528 17 56
1528 17 54
1529 56 17
1530 62 15
1530 62 3
1530 62 39
1530 62 113
1531 54 17
1532 59 69
1532 59 56
1532 59 86
1532 59 68
1532 59 85
1532 59 84
1532 59 89
1532 59 48
1532 59 76
1532 59 88
1532 59 47
1532 59 67
1532 59 94
1532 59 2
1533 86 59
1534 113 62
1535 56 88
1536 63 83
1537 63 31
1538 25 9
1539 61 15
1540 67 66
1540 67 9
1541 35 3
1542 59 88
1542 59 47
1542 59 68
1542 59 69
1542 59 56
1542 59 85
1542 59 86
1542 59 84
1542 59 89
1542 59 48
1542 59 76
1542 59 94
1542 59 2
1543 88 56
1544 25 26
1545 84 93
1546 20 13
1547 81 35
1548 35 81
1549 8 62
1550 26 25
1551 35 81
1552 42 31
1553 84 94
1553 84 69
1553 84 59
1554 81 35
1555 81 41
1556 39 62
1557 76 50
1558 39 29
1558 39 120
1558 39 119
1558 39 28
1558 39 122
1559 8 51
1560 8 1
1560 8 7
1561 68 48
1561 68 47
1561 68 85
1562 1 8
1563 14 31
1564 72 115
1565 13 20
1566 81 88
1566 81 27
1567 109 18
1568 9 66
1568 9 67
1569 88 81
1570 92 65
1571 65 13
1572 1 37
1572 1 36
1573 74 31
1574 31 74
1575 31 74
1576 36 1
1577 3 62
1578 7 8
1579 37 1
1580 29 39
1581 3 51
1581 3 18
1581 3 8
1581 3 35
1581 3 52
1581 3 50
1581 3 83
1581 3 20
1582 52 3
1583 66 9
1584 1 7
1585 7 1
1586 29 50
1587 18 3
1588 27 81
1589 27 77
1590 19 57
1591 18 3
1592 18 3
1593 3 18
1594 58 33
1594 58 106
1594 58 83
1594 58 54
1594 58 117
1594 58 29
1594 58 23
1594 58 46
1594 58 4
1595 3 18
1596 69 84
1597 15 17
1598 13 121
1599 54 58
1600 56 88
1601 29 58
1602 15 62
1602 15 61
1603 74 31
1604 33 21
1605 121 13
1606 50 76
1607 50 29
1608 94 14
1608 94 92
1608 94 65
1608 94 9
1609 67 3
1610 88 56
1611 67 80
1612 67 9
1613 67 3
1614 56 88
1615 59 2
1615 59 94
1616 46 58
1617 76 50
1618 106 58
1619 28 39
1620 76 69
1621 70 48
1621 70 68
1622 34 24
1623 33 58
1624 24 34
1625 88 56
1626 42 63
1627 67 115
1628 29 50
1629 83 67
1630 83 3
1631 83 58
1632 29 50
1633 50 29
1634 29 50
1635 4 58
1636 69 84
1637 35 3
1638 20 8
1639 20 3
1640 30 25
1641 25 30
1642 30 45
1643 92 65
1643 92 9
1643 92 116
1644 84 69
1645 42 9
1645 42 14
1646 8 3
1647 8 20
1648 4 106
1649 85 3
1650 32 52
1650 32 105
1651 8 51
1652 52 32
1653 27 18
1654 51 3
1655 48 70
1656 18 27
1657 51 3
1658 8 3
1659 3 8
1660 51 8
1661 51 3
1662 27 84
1663 84 27
1664 51 8
1665 27 84
1665 27 81
1666 27 84
1666 27 81
1667 84 27
1667 84 27
1668 81 27
1668 81 27
1669 115 67
1670 15 88
1670 15 56
1671 56 15
1672 88 15
1673 68 47
1674 68 47
1675 68 70
1676 9 67
1676 9 66
1677 53 76
1678 27 66
1679 68 47
1680 45 30
1681 122 39
1682 47 68
1683 68 47
1684 48 68
1685 9 3
1685 9 13
1686 43 42
1687 43 42
1687 43 45
1687 43 79
1688 76 123
1689 43 79
1690 68 48
1691 45 43
1692 56 15
1693 69 59
1694 3 9
1695 93 84
1696 67 83
1697 18 107
1697 18 108
1697 18 109
1697 18 110
1697 18 99
1697 18 111
1697 18 55
1697 18 57
1698 67 9
1699 123 76
1700 84 93
1701 67 115
1702 1 59
1702 1 94
1703 19 76
1704 79 43
1705 94 86
1705 94 84
1705 94 48
1705 94 76
1705 94 59
1705 94 79
1705 94 68
1705 94 69
1705 94 56
1705 94 85
1705 94 89
1705 94 88
1705 94 47
1705 94 2
1705 86 94
1706 55 18
1707 94 1
1708 94 68
1708 94 69
1708 94 56
1708 94 85
1708 94 89
1708 94 76
1708 94 88
1708 94 47
1708 94 59
1708 94 86
1708 94 84
1708 94 48
1709 42 43
1710 42 43
1711 3 13
1711 3 9
1712 45 24
1713 9 3
1714 24 45
1715 68 85
1716 24 45
1717 45 24
1718 90 80
1719 45 70
1719 45 1
1719 45 87
1719 45 18
1719 45 56
1719 45 69
1719 45 42
1719 45 36
1719 45 103
1719 45 106
1719 45 46
1719 45 35
1719 45 107
1719 45 24
1719 45 88
1719 45 115
1719 45 97
1719 45 27
1719 45 119
1719 45 123
1719 45 43
1719 45 47
1719 45 61
1719 45 93
1719 45 30
1719 45 25
1719 45 85
1719 45 53
1719 45 44
1719 45 124
1719 45 22
1719 45 59
1719 45 125
1719 45 102
1719 45 82
1719 45 52
1719 45 81
1719 45 98
1719 45 50
1719 45 39
1719 45 32
1719 45 58
1719 45 57
1719 45 75
1719 45 126
1719 45 83
1719 45 127
1719 45 71
1719 45 96
1719 45 72
1719 45 37
1719 45 9
1719 45 92
1719 45 8
1719 45 128
1719 45 108
1719 45 95
1719 45 84
1719 45 110
1719 45 49
1719 45 41
1719 45 64
1719 45 77
1719 45 14
1719 45 31
1719 45 118
1719 45 129
1719 45 73
1719 45 100
1719 45 130
1719 45 109
1719 45 76
1719 45 63
1719 45 54
1719 45 80
1719 45 116
1719 45 38
1719 45 13
1719 45 28
1719 45 99
1719 45 55
1719 45 12
1719 45 15
1719 45 20
1719 45 26
1719 45 33
1719 45 7
1719 45 131
1719 45 34
1719 45 3
1719 45 62
1719 45 94
1719 45 104
1719 45 89
1719 45 5
1719 45 17
1719 45 4
1719 45 51
1719 45 11
1719 45 132
1719 45 66
1719 45 29
1719 45 78
1719 45 48
1719 45 133
1719 45 111
1719 45 68
1719 45 79
1719 45 16
1719 45 2
1719 45 120
1719 45 40
1719 45 65
1719 45 134
1719 45 86
1719 45 67
1719 45 60
1719 45 6
1719 45 121
1719 45 91
1719 45 117
1719 45 74
1719 45 112
1719 45 21
1719 45 135
1719 45 23
1719 45 10
1719 45 136
1719 45 19
1719 45 90
1719 45 113
1719 45 114
1719 45 105
1719 45 101
1719 45 122
1720 45 93
1720 45 27
1720 45 85
1720 45 37
1720 45 36
1720 45 101
1720 45 68
1720 86 45
1720 38 45
1721 45 38
1721 45 1
1721 45 37
1722 19 18
1723 112 45
1724 3 45
1725 85 45
1726 1 45
1727 76 45
1728 19 45
1729 93 45
1730 104 45
1731 12 45
1732 53 45
1732 48 45
1733 7 45
1734 88 45
1735 84 45
1736 30 45
1737 1 112
1738 53 70
1738 53 4
1739 21 45
1740 76 19
1741 54 45
1742 28 45
1743 24 45
1744 113 45
1745 32 45
1746 31 45
1747 123 45
1748 68 45
1749 98 45
1750 74 45
1751 113 18
1752 65 45
1753 61 45
1754 59 45
1754 59 1
1755 52 45
1756 8 45
1757 95 45
1758 3 13
1758 3 9
1759 69 76
1760 9 45
1761 9 3
1762 9 25
1763 81 45
1764 47 45
1765 76 123
1766 76 123
1767 83 45
1768 69 76
1769 92 65
1769 92 9
1769 92 116
1770 92 65
1770 92 9
1770 92 116
1771 92 65
1771 92 9
1771 92 116
1772 92 65
1772 92 9
1772 92 116
1773 85 90
1774 69 76
1775 112 1
1776 84 86
1776 86 84
1777 84 86
1778 84 86
1779 84 86
1780 38 80
1781 67 45
1782 137 97
1783 138 47
1784 139 57
1785 137 97
1786 140 122
1787 137 97
1788 141 104
1789 142 86
1790 140 122
1791 143 80
1792 144 38
1793 129 129
1794 141 104
1795 142 86
1796 137 97
1797 145 68
1798 146 59
1799 147 146
1799 146 59
1800 148 84
1801 141 104
1802 142 86
1803 139 57
1804 138 47
1805 144 38
1806 140 122
1807 139 57
1808 143 80
1809 138 47
1810 145 68
1811 146 59
1811 147 146
1811 146 59
1812 148 84
1813 129 129
1814 77 27
1815 25 45
1816 6 45
1817 20 45
1818 13 9
1819 13 3
1820 13 3
1821 13 45
1822 16 45
1823 57 7
1824 57 18
1825 4 45
1826 57 104
1827 57 104
1828 57 18
1829 57 19
1830 57 19
1831 57 18
1832 57 45
1833 101 45
1834 57 19
1835 51 24
1836 87 45
1837 96 15
1837 96 61
1837 96 12
1838 99 45
1839 99 18
1840 27 45
1841 99 18
1842 99 18
1843 27 81
1843 27 53
1843 27 3
1843 27 35
1844 2 45
1845 29 45
1846 61 96
1846 42 45
1846 44 7
1847 105 32
1848 105 45
1849 50 3
1849 50 8
1849 50 53
1850 33 45
1850 3 27
1851 34 45
1852 71 5
1853 15 61
1854 15 96
1855 61 15
1856 71 57
1857 15 61
1858 71 45
1859 35 27
1860 75 45
1861 61 15
1862 53 50
1863 53 27
1864 3 50
1865 26 45
1866 60 45
1867 44 45
1868 49 45
1869 39 45
1870 103 45
1871 17 45
1872 23 45
1873 23 58
1874 63 45
1875 46 45
1876 82 45
1877 55 45
1878 96 45
1879 79 45
1880 122 45
1881 121 45
1882 70 45
1883 63 64
1884 64 63
1885 32 25
1886 13 9
1886 13 72
1886 13 3
1887 3 13
1888 32 25
1889 73 45
1890 42 27
1891 10 45
1892 42 27
1893 3 66
1893 3 67
1893 3 8
1893 3 35
1893 3 13
1893 3 4
1893 3 68
1893 3 85
1893 3 69
1893 3 17
1894 13 3
1895 4 3
1896 17 3
1897 56 45
1898 66 3
1899 66 45
1900 13 3
1901 66 9
1902 66 27
1903 58 29
1903 58 33
1903 58 95
1903 58 106
1903 58 83
1903 58 23
1903 58 46
1903 58 43
1904 8 3
1905 23 58
1906 58 54
1907 8 50
1908 58 45
1909 66 27
1910 59 104
1910 59 95
1911 104 60
1911 104 26
1911 104 32
1912 33 58
1913 95 58
1914 67 3
1915 42 64
1915 27 42
1916 32 104
1917 39 62
1918 14 32
1919 32 14
1920 32 25
1921 27 42
1922 54 58
1923 9 13
1924 26 104
1925 42 27
1926 26 45
1927 15 66
1928 42 27
1929 70 53
1930 76 53
1931 70 48
1931 70 68
1932 80 84
1933 71 72
1933 71 5
1933 71 15
1933 71 73
1934 66 15
1935 17 56
1935 17 15
1935 17 54
1936 27 42
1937 56 17
1938 71 42
1939 25 32
1940 56 88
1940 71 21
1941 5 30
1942 9 13
1943 5 33
1944 5 33
1945 13 9
1946 13 9
1947 68 3
1948 5 15
1949 5 33
1950 5 83
1951 5 33
1952 60 104
1953 5 45
1954 88 56
1955 13 9
1956 54 17
1957 88 89
1958 68 70
1959 61 54
1960 54 61
1961 29 58
1962 46 37
1962 46 36
1963 68 48
1963 68 70
1964 54 61
1965 53 35
1965 53 3
1966 84 80
1967 53 70
1968 54 15
1969 83 58
1970 61 54
1971 35 3
1972 35 45
1973 86 84
1974 77 15
1975 83 23
1976 23 83
1977 95 87
1978 121 106
1979 87 95
1980 69 84
1981 64 42
1981 64 80
1981 64 63
1981 64 43
1982 42 64
1983 118 33
1984 90 85
1985 63 64
1986 117 24
1986 117 26
1987 57 104
1988 41 45
1989 57 104
1990 41 81
1991 2 6
1992 48 70
1993 90 45
1994 69 76
1995 45 86
1996 6 2
1997 45 64
1998 45 117
1999 45 11
2000 45 27
2001 45 115
2002 45 62
2003 45 68
2004 45 53
2005 15 17
2006 15 54
2007 53 45
2008 41 81
2009 68 47
2010 68 45
2011 14 77
2012 83 33
2013 83 23
2014 7 10
2015 86 45
2016 72 13
2017 92 65
2017 92 9
2017 92 116
2018 9 67
2018 9 66
2019 3 13
2020 23 83
2021 33 83
2022 81 41
2023 50 41
2023 50 52
2024 13 3
2025 27 45
2026 52 50
2027 27 45
2028 77 14
2029 50 13
2030 13 50
2031 70 1
2032 77 14
2033 95 87
2034 26 117
2035 87 95
2036 8 20
2037 50 13
2038 77 45
2039 118 45
2040 118 33
2041 21 84
2042 84 21
2043 59 95
2044 6 106
2045 32 104
2046 66 67
2047 90 47
2048 47 90
2049 84 69
2050 51 45
2051 62 45
2052 13 50
2053 69 53
2054 24 117
2055 4 106
2056 25 30
2057 88 27
2057 88 81
2058 13 3
2058 13 8
2058 13 50
2058 13 40
2059 21 84
2060 53 3
2060 53 50
2060 53 35
2060 53 52
2061 81 88
2061 81 27
2062 84 21
2063 9 67
2063 9 66
2064 84 69
2065 88 81
2066 88 81
2067 27 81
2068 53 69
2069 15 62
2070 48 47
2071 62 15
2072 47 48
2073 45 62
2074 86 40
2074 86 93
2074 86 101
2074 86 27
2075 45 63
2076 45 63
2077 69 86
2078 20 8
2079 20 62
2079 20 3
2080 69 86
2081 85 48
2082 85 3
2083 47 55
2084 84 86
2085 47 50
2086 80 64
2087 30 25
2088 25 26
2089 26 25
2090 55 47
2091 50 47
2092 47 50
2093 84 50
2094 3 20
2095 64 67
2096 67 64
2097 50 84
2098 84 50
2099 25 45
2100 45 25
2101 67 9
2102 63 45
2103 67 66
2104 63 45
2105 67 9
2106 64 9
2106 64 67
2107 24 60
2108 67 64
2109 3 50
2109 3 13
2109 3 66
2109 3 128
2109 3 35
2109 3 52
2109 3 53
2109 3 51
2110 52 3
2111 66 9
2112 66 3
2113 72 67
2114 66 9
2115 53 13
2116 53 3
2117 31 24
2118 60 24
2119 89 45
2120 60 104
2121 13 3
2122 45 27
2123 70 48
2123 70 68
2124 104 60
2125 34 103
2126 80 27
2127 34 103
2128 103 34
2129 103 34
2130 48 70
2131 21 56
2132 56 21
2133 9 32
2134 32 9
2135 83 63
2136 83 63
2137 83 63
2138 37 72
2139 72 37
2140 72 15
2141 83 63
2142 86 40
2143 71 31
2144 72 71
2145 46 58
2146 68 70
2147 72 59
2148 69 84
2149 59 67
2150 81 35
2151 72 59
2152 83 15
2153 69 84
2154 48 85
2155 59 67
2156 72 67
2157 59 72
2157 59 67
2158 59 68
2158 59 85
2158 59 86
2158 59 84
2158 59 89
2158 59 48
2158 59 76
2158 59 47
2158 59 69
2158 59 56
2158 59 88
2159 59 67
2160 9 64
2161 84 93
2161 84 101
2162 84 27
2163 1 70
2164 1 70
2165 1 8
2165 1 5
2165 1 6
2165 1 7
2165 1 2
2165 1 3
2165 1 9
2165 1 10
2165 1 11
2165 1 12
2165 1 13
2165 1 14
2165 1 15
2165 1 4
2165 1 16
2165 1 17
2166 96 15
2166 96 61
2166 96 12
2167 101 84
2168 35 81
2169 35 3
2170 100 45
2171 13 3
2171 13 50
2171 13 53
2172 83 87
2173 87 83
2174 61 96
2175 2 94
2176 3 13
2177 94 45
2178 15 83
2179 94 92
2179 94 65
2179 94 14
2179 94 9
2180 15 96
2181 27 3
2181 27 15
2181 27 39
2181 27 26
2181 27 66
2181 27 13
2181 27 62
2182 13 27
2183 15 27
2184 13 8
2184 13 35
2185 26 27
2186 63 83
2187 63 83
2188 63 83
2189 63 83
2190 53 13
2191 39 27
2192 35 13
2193 106 58
2194 3 13
2194 3 66
2194 3 67
2194 3 72
2194 3 8
2194 3 35
2194 3 4
2194 3 68
2194 3 69
2194 3 17
2195 106 45
2196 3 27
2197 35 3
2198 17 3
2199 3 8
2199 3 35
2199 3 4
2199 3 51
2199 3 52
2199 3 50
2199 3 53
2199 3 18
2200 35 3
2201 13 3
2202 52 3
2203 94 2
2203 53 50
2204 18 3
2205 65 94
2206 8 13
2207 8 3
2208 8 3
2209 12 96
2210 53 3
2211 66 3
2212 72 3
2213 3 20
2214 4 3
2215 9 67
2215 9 66
2216 4 3
2217 43 45
2218 43 64
2219 12 96
2220 84 101
2221 66 9
2222 84 81
2223 67 9
2224 67 3
2225 59 89
2225 59 76
2225 59 68
2225 59 69
2225 59 56
2225 59 85
2225 59 86
2225 59 84
2225 59 48
2225 59 88
2225 59 47
2225 59 94
2225 59 2
2226 32 104
2227 32 66
2228 104 60
2229 30 36
2229 30 37
2230 26 45
2231 45 63
2232 17 56
2232 17 15
2232 17 54
2233 15 17
2234 54 17
2235 76 50
2236 92 45
2237 92 65
2238 47 50
2239 92 65
2240 68 3
2241 71 72
2241 71 73
2241 71 74
2242 115 45
2243 56 72
2244 56 17
2245 115 67
2246 115 45
2247 72 56
2248 70 50
2249 70 53
2250 67 115
2251 66 77
2252 84 50
2253 97 14
2254 47 68
2255 56 94
2256 47 68
2257 47 50
2258 53 70
2259 60 104
2260 26 45
2261 72 117
2262 63 45
2263 59 95
2264 77 66
2265 50 84
2266 32 9
2267 8 83
2268 43 58
2269 42 22
2270 52 103
2271 60 104
2272 103 52
2273 43 42
2273 43 64
2273 43 21
2273 43 6
2273 43 81
2274 21 43
2275 43 29
2275 43 6
2275 43 21
2275 43 81
2275 43 95
2275 43 58
2276 29 43
2277 104 60
2278 21 43
2279 90 27
2280 76 89
2281 95 43
2282 26 87
2283 68 47
2284 68 47
2285 84 50
2286 94 56
2287 70 50
2288 21 75
2288 21 7
2288 21 10
2288 21 88
2288 21 89
2289 6 43
2290 7 21
2291 1 2
2291 13 41
2291 13 40
2292 89 21
2293 2 1
2294 13 16
2295 70 50
2296 92 65
2296 92 9
2296 92 116
2297 42 22
2298 89 88
2298 89 48
2298 89 75
2298 89 56
2299 15 83
2300 56 89
2301 48 89
2302 16 13
2303 83 15
2304 56 88
2305 42 22
2306 68 13
2307 32 27
2308 42 43
2309 27 90
2310 44 38
2310 44 1
2311 38 44
2311 10 21
2312 1 44
2313 90 84
2313 90 69
2314 84 90
2315 88 56
2316 83 8
2317 88 89
2318 15 62
2319 88 21
2320 77 66
2321 84 69
2322 35 83
2323 70 95
2323 70 104
2323 70 14
2323 70 87
2323 70 112
2324 95 70
2325 72 14
2325 72 67
2325 72 68
2325 72 9
2325 72 92
2325 72 65
2325 72 69
2326 87 70
2327 70 32
2327 70 27
2327 70 30
2327 70 47
2327 70 31
2327 70 73
2327 70 62
2327 70 74
2327 70 105
2328 31 70
2329 32 70
2330 70 42
2330 70 63
2331 9 67
2332 70 36
2332 70 38
2333 9 67
2333 9 66
2334 104 70
2335 27 87
2336 27 70
2337 81 43
2338 14 70
2339 112 70
2339 67 9
2340 67 9
2341 112 29
2342 121 106
2343 53 3
2344 81 43
2345 29 112
2346 13 68
2347 29 112
2348 68 13
2349 66 9
2350 17 9
2351 72 56
2352 47 70
2353 74 70
2354 47 48
2355 50 3
2356 3 50
2357 27 62
2358 50 53
2359 53 50
2360 3 13
2360 3 8
2361 13 3
2362 87 27
2363 30 70
2364 38 1
2365 112 29
2366 64 67
2367 63 70
2368 105 70
2369 92 65
2369 92 9
2369 92 116
2370 73 70
2371 3 51
2371 3 8
2371 3 35
2372 42 70
2373 6 43
2374 68 85
2375 9 67
2375 9 66
2376 9 17
2377 6 36
2377 6 37
2378 8 3
2379 8 3
2380 77 66
2381 14 80
2381 14 68
2381 14 64
2381 14 59
2381 14 90
2381 14 69
2381 14 9
2382 74 27
2383 64 14
2384 68 59
2384 68 94
2385 68 14
2386 45 30
2387 14 59
2388 30 45
2389 90 14
2390 48 47
2391 42 18
2392 76 27
2393 67 9
2394 9 14
2395 35 3
2396 80 115
2397 50 3
2397 50 13
2397 50 8
2397 50 53
2397 50 52
2397 50 66
2397 50 26
2398 3 50
2399 53 50
2400 52 50
2401 115 80
2402 13 50
2403 62 71
2404 71 62
2405 69 84
2406 27 76
2407 76 27
2408 66 9
2409 20 3
2410 66 50
2411 45 77
2412 62 27
2413 69 13
2413 69 4
2414 92 65
2415 33 5
2416 18 42
2417 92 74
2418 76 13
2419 13 15
2420 80 67
2421 30 26
2422 30 25
2423 15 13
2424 15 61
2424 15 12
2425 26 50
2426 84 27
2427 10 43
2428 93 88
2429 12 15
2430 26 45
2431 26 30
2432 88 93
2433 26 45
2434 84 27
2435 9 67
2435 9 66
2436 7 1
2437 61 15
2438 67 9
2439 76 27
2440 8 50
2441 76 50
2442 84 69
2443 83 35
2444 1 7
2445 7 1
2446 71 72
2447 50 70
2448 67 80
2449 59 67
2450 47 50
2451 76 50
2452 15 62
2453 69 27
2454 59 9
2454 59 14
2455 77 45
2456 25 30
2457 27 74
2458 96 15
2458 96 61
2458 96 12
2459 61 96
2460 70 50
2461 62 15
2462 50 3
2462 50 53
2463 3 50
2464 3 13
2465 15 62
2466 62 15
2467 15 96
2468 70 48
2468 70 68
2469 13 3
2470 20 35
2471 72 62
2472 3 66
2472 3 35
2472 3 13
2472 3 4
2472 3 67
2472 3 8
2472 3 68
2472 3 69
2472 3 17
2473 35 20
2474 13 3
2475 48 70
2476 13 35
2476 13 4
2477 4 3
2478 12 96
2479 32 27
2480 66 3
2481 66 9
2482 53 50
2483 44 80
2484 67 3
2485 17 3
2486 8 3
2487 35 62
2488 32 24
2488 32 26
2489 35 3
2490 24 32
2491 4 13
2492 14 77
2493 7 43
2494 83 37
2494 83 36
2495 75 50
2496 17 56
2496 17 15
2496 17 54
2497 56 17
2498 56 88
2499 88 56
2500 54 117
2501 35 62
2502 50 75
2503 54 17
2504 30 25
2505 15 17
2506 76 40
2507 25 30
2508 119 45
2509 119 54
2510 119 39
2511 14 97
2511 14 97
2511 14 97
2511 14 97
2512 97 14
2513 77 14
2514 31 26
2515 40 41
2516 27 32
2517 117 58
2518 58 117
2519 12 15
2520 15 12
2521 75 50
2522 68 70
2523 22 6
2524 68 3
2525 77 14
2526 80 27
2527 93 6
2528 51 3
2529 56 88
2530 76 40
2531 1 90
2532 123 79
2533 103 105
2533 103 37
2533 103 36
2534 103 52
2535 105 103
2536 52 103
2537 37 43
2537 37 25
2537 37 50
2537 37 83
2537 37 72
2537 37 103
2537 37 106
2537 37 46
2537 37 35
2537 37 107
2537 37 115
2537 37 70
2537 37 97
2537 37 1
2537 37 87
2537 37 84
2537 37 76
2537 37 27
2537 37 119
2537 37 123
2537 37 47
2537 37 61
2537 37 93
2537 37 30
2537 37 85
2537 37 53
2537 37 44
2537 37 124
2537 37 22
2537 37 59
2537 37 125
2537 37 102
2537 37 52
2537 37 81
2537 37 98
2537 37 18
2537 37 38
2537 37 56
2537 37 39
2537 37 32
2537 37 58
2537 37 57
2537 37 69
2537 37 75
2537 37 126
2537 37 127
2537 37 71
2537 37 96
2537 37 42
2537 37 36
2537 37 9
2537 37 92
2537 37 8
2537 37 128
2537 37 108
2537 37 24
2537 37 95
2537 37 110
2537 37 49
2537 37 41
2537 37 64
2537 37 77
2537 37 14
2537 37 31
2537 37 118
2537 37 129
2537 37 73
2537 37 100
2537 37 130
2537 37 109
2537 37 88
2537 37 65
2537 37 86
2537 37 116
2537 37 13
2537 37 28
2537 37 99
2537 37 55
2537 37 12
2537 37 15
2537 37 20
2537 37 26
2537 37 33
2537 37 7
2537 37 131
2537 37 34
2537 37 82
2537 37 3
2537 37 62
2537 37 104
2537 37 89
2537 37 5
2537 37 105
2537 37 17
2537 37 4
2537 37 51
2537 37 11
2537 37 132
2537 37 66
2537 37 29
2537 37 78
2537 37 48
2537 37 133
2537 37 111
2537 37 45
2537 37 68
2537 37 79
2537 37 16
2537 37 63
2537 37 2
2537 37 120
2537 37 54
2537 37 40
2537 37 134
2537 37 67
2537 37 60
2537 37 6
2537 37 121
2537 37 91
2537 37 117
2537 37 74
2537 37 80
2537 37 112
2537 37 21
2537 37 135
2537 37 23
2537 37 10
2537 37 136
2537 37 19
2537 37 90
2537 37 113
2537 37 114
2537 37 101
2537 37 122
2537 37 94
2538 38 37
2539 113 37
2540 67 59
2541 24 37
2542 21 37
2543 101 37
2544 32 37
2545 93 37
2546 3 37
2547 67 37
2548 2 37
2549 52 37
2550 76 37
2551 1 37
2552 26 37
2553 23 37
2554 25 37
2555 12 37
2556 44 37
2557 50 76
2558 30 37
2559 105 37
2560 76 50
2561 19 37
2562 95 37
2563 54 37
2563 9 37
2564 103 37
2565 61 37
2566 76 50
2567 87 37
2568 56 37
2569 57 37
2570 86 37
2571 29 37
2572 48 37
2573 88 37
2574 68 37
2575 89 37
2576 7 37
2577 59 37
2578 123 37
2579 42 37
2580 18 37
2581 112 37
2582 88 56
2583 73 37
2584 53 37
2585 28 37
2586 75 37
2587 21 72
2588 26 32
2589 50 40
2589 50 13
2590 50 76
2591 76 50
2592 74 37
2593 71 73
2594 47 37
2595 79 123
2596 50 76
2597 76 50
2598 79 37
2599 76 50
2600 50 76
2601 76 50
2602 76 50
2603 14 77
2604 14 37
2605 31 37
2606 6 93
2607 6 37
2608 92 65
2608 92 9
2608 92 116
2609 55 37
2610 70 37
2611 83 37
2612 50 47
2613 15 37
2614 96 37
2615 20 37
2616 90 1
2617 65 37
2618 90 37
2619 47 50
2620 64 80
2621 92 37
2622 43 37
2623 76 53
2624 98 37
2625 77 14
2626 34 37
2627 63 37
2628 10 37
2629 106 37
2630 115 37
2631 77 66
2632 50 76
2633 16 37
2634 49 37
2635 76 50
2636 82 37
2637 47 68
2638 59 2
2639 57 86
2640 92 65
2640 92 9
2640 92 116
2641 35 37
2642 86 57
2643 6 106
2644 6 22
2645 88 89
2646 92 65
2647 4 37
2648 59 67
2648 59 72
2649 47 48
2650 35 13
2651 47 50
2652 4 106
2653 51 3
2654 51 3
2655 51 37
2656 3 77
2657 45 37
2657 45 36
2658 62 98
2659 66 37
2660 13 50
2661 13 37
2662 8 37
2663 26 87
2664 72 37
2665 72 21
2666 76 69
2667 68 47
2668 86 57
2668 86 35
2669 86 93
2669 86 101
2669 86 27
2670 59 67
2671 58 37
2672 13 3
2672 13 66
2673 45 37
2674 78 37
2675 84 69
2676 78 45
2677 84 69
2678 84 69
2679 72 59
2679 72 80
2680 86 53
2681 72 7
2682 84 69
2683 85 37
2684 75 21
2685 84 69
2686 41 50
2687 21 76
2688 41 13
2689 41 40
2690 85 48
2691 41 37
2692 76 21
2693 76 27
2694 94 14
2694 94 9
2694 94 65
2694 94 92
2695 14 31
2696 2 6
2697 25 103
2698 50 47
2699 48 85
2700 48 68
2701 76 13
2702 68 48
2703 77 3
2704 31 14
2705 77 37
2706 21 47
2706 21 85
2706 21 56
2706 21 69
2706 21 84
2706 21 76
2706 21 48
2706 21 68
2706 21 86
2706 21 88
2706 21 89
2706 21 90
2707 86 21
2708 48 21
2709 88 21
2710 76 21
2711 56 21
2712 59 67
2713 77 81
2714 77 3
2715 68 21
2716 27 80
2717 27 37
2718 33 37
2719 85 21
2720 47 50
2721 47 21
2722 53 68
2723 124 37
2724 77 66
2725 21 72
2726 6 2
2727 72 21
2728 72 80
2728 72 59
2729 68 48
2730 24 66
2730 24 3
2730 24 51
2730 24 26
2730 24 60
2731 53 68
2732 86 53
2733 69 76
2734 3 24
2735 37 66
2736 66 37
2737 59 9
2737 2 6
2738 89 21
2739 84 69
2740 121 37
2741 50 47
2742 45 112
2743 112 45
2744 75 89
2745 71 74
2746 66 9
2747 112 29
2748 27 25
2749 27 25
2750 27 25
2751 105 103
2752 29 112
2753 6 2
2754 45 112
2755 112 45
2756 25 27
2757 17 37
2758 25 66
2759 25 27
2760 25 66
2761 25 27
2762 25 66
2763 103 105
2764 9 66
2765 92 9
2765 92 65
2765 92 116
2766 92 65
2766 92 9
2766 92 116
2767 94 37
2768 92 65
2768 92 9
2768 92 116
2769 92 65
2769 92 9
2769 92 116
2770 47 50
2771 94 65
2771 94 92
2771 94 9
2771 94 14
2772 26 24
2773 70 53
2774 88 15
2774 88 56
2775 25 31
2776 25 31
2777 62 98
2778 25 31
2779 62 98
2780 70 53
2781 31 25
2782 31 25
2783 31 25
2784 62 98
2785 62 22
2786 62 22
2787 9 67
2787 9 66
2788 66 67
2789 66 25
